index	module_path	qualname	kind	lineno	end_lineno
0106	src/mindroom/delivery_gateway.py	ResponseHookService	class	83	188
0106	src/mindroom/delivery_gateway.py	ResponseHookService.apply_before_response	async_method	88	111
0106	src/mindroom/delivery_gateway.py	ResponseHookService.apply_final_response_transform	async_method	113	136
0106	src/mindroom/delivery_gateway.py	ResponseHookService.emit_after_response	async_method	138	166
0106	src/mindroom/delivery_gateway.py	ResponseHookService.emit_cancelled_response	async_method	168	188
0106	src/mindroom/delivery_gateway.py	SendTextRequest	class	192	197
0106	src/mindroom/delivery_gateway.py	EditTextRequest	class	201	206
0106	src/mindroom/delivery_gateway.py	FinalDeliveryRequest	class	210	220
0106	src/mindroom/delivery_gateway.py	CancelledVisibleNoteRequest	class	224	233
0106	src/mindroom/delivery_gateway.py	_PlaceholderFailureUpdateRequest	class	237	247
0106	src/mindroom/delivery_gateway.py	MatrixCompactionLifecycle	class	251	285
0106	src/mindroom/delivery_gateway.py	MatrixCompactionLifecycle.start	async_method	258	264
0106	src/mindroom/delivery_gateway.py	MatrixCompactionLifecycle.progress	async_method	266	271
0106	src/mindroom/delivery_gateway.py	MatrixCompactionLifecycle.complete_success	async_method	273	278
0106	src/mindroom/delivery_gateway.py	MatrixCompactionLifecycle.complete_failure	async_method	280	285
0106	src/mindroom/delivery_gateway.py	StreamingDeliveryRequest	class	289	303
0106	src/mindroom/delivery_gateway.py	DeliveryGatewayDeps	class	307	317
0106	src/mindroom/delivery_gateway.py	FinalizeStreamedResponseRequest	class	321	333
0106	src/mindroom/delivery_gateway.py	DeliveryGateway	class	337	1521
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._client	method	342	348
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._current_stream_body	method	350	352
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._visible_stream_event_id	method	354	358
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._interactive_response_for_visible_body	method	361	385
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._cancelled_error_failure_reason	method	388	395
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._cleanup_completed_placeholder_only_stream	async_method	397	435
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._redact_visible_response_event	async_method	437	475
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._finish_placeholder_delivery_failure	async_method	477	521
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.send_text	async_method	523	574
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.edit_text	async_method	576	639
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.deliver_final	async_method	641	840
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.deliver_cancelled_visible_note	async_method	842	899
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.send_compaction_lifecycle_start	async_method	901	944
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.edit_compaction_lifecycle_progress	async_method	946	960
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.edit_compaction_lifecycle_success	async_method	962	977
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.edit_compaction_lifecycle_failure	async_method	979	1004
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._edit_compaction_lifecycle_notice	async_method	1006	1049
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.deliver_stream	async_method	1051	1091
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._finalize_visible_replacement_edit	async_method	1093	1131
0106	src/mindroom/delivery_gateway.py	DeliveryGateway._finalize_placeholder_only_stream_error	async_method	1133	1174
0106	src/mindroom/delivery_gateway.py	DeliveryGateway.finalize_streamed_response	async_method	1176	1521
0107	src/mindroom/dispatch_handoff.py	_PendingEventLike	class	34	37
0107	src/mindroom/dispatch_handoff.py	PreparedTextEvent	class	41	50
0107	src/mindroom/dispatch_handoff.py	PendingDispatchMetadata	class	61	67
0107	src/mindroom/dispatch_handoff.py	DispatchIngressMetadata	class	71	77
0107	src/mindroom/dispatch_handoff.py	DispatchPayloadMetadata	class	81	89
0107	src/mindroom/dispatch_handoff.py	DispatchHandoff	class	93	105
0107	src/mindroom/dispatch_handoff.py	_event_content_dict	function	108	114
0107	src/mindroom/dispatch_handoff.py	is_media_dispatch_event	function	117	119
0107	src/mindroom/dispatch_handoff.py	dispatch_prompt_for_event	function	122	133
0107	src/mindroom/dispatch_handoff.py	_collect_batch_mentions_and_formatted_bodies	function	136	163
0107	src/mindroom/dispatch_handoff.py	_batch_payload_metadata	function	166	182
0107	src/mindroom/dispatch_handoff.py	payload_metadata_from_source	function	185	221
0107	src/mindroom/dispatch_handoff.py	merge_payload_metadata	function	224	258
0107	src/mindroom/dispatch_handoff.py	_merge_batch_source	function	274	293
0107	src/mindroom/dispatch_handoff.py	_single_prepared_dispatch_event	function	296	299
0107	src/mindroom/dispatch_handoff.py	build_batch_dispatch_event	function	302	316
0107	src/mindroom/dispatch_handoff.py	build_dispatch_handoff	function	319	339
0108	src/mindroom/dispatch_source.py	_HasContent	class	27	28
0108	src/mindroom/dispatch_source.py	_HasSource	class	32	33
0108	src/mindroom/dispatch_source.py	_HasSourceKind	class	37	38
0108	src/mindroom/dispatch_source.py	_HasSourceKindOverride	class	42	43
0108	src/mindroom/dispatch_source.py	_HasSender	class	47	48
0108	src/mindroom/dispatch_source.py	is_automation_source_kind	function	51	53
0108	src/mindroom/dispatch_source.py	_source_kind_from_content	function	56	58
0108	src/mindroom/dispatch_source.py	_trusted_source_kind_from_event_content	function	61	77
0108	src/mindroom/dispatch_source.py	is_voice_event	function	80	96
0109	src/mindroom/edit_regenerator.py	_GenerateResponse	class	32	52
0109	src/mindroom/edit_regenerator.py	_GenerateResponse.__call__	async_method	35	52
0109	src/mindroom/edit_regenerator.py	EditRegeneratorDeps	class	56	66
0109	src/mindroom/edit_regenerator.py	EditRegenerator	class	70	322
0109	src/mindroom/edit_regenerator.py	EditRegenerator._logger	method	75	76
0109	src/mindroom/edit_regenerator.py	EditRegenerator._client	method	78	83
0109	src/mindroom/edit_regenerator.py	EditRegenerator._record_turn_record	method	85	87
0109	src/mindroom/edit_regenerator.py	EditRegenerator.edit_regeneration_context	async_method	89	116
0109	src/mindroom/edit_regenerator.py	EditRegenerator.handle_message_edit	async_method	118	322
0110	src/mindroom/embeddings.py	_default_dimensions	function	29	31
0110	src/mindroom/embeddings.py	effective_knowledge_embedder_signature	function	34	53
0110	src/mindroom/embeddings.py	effective_mem0_embedder_signature	function	56	75
0110	src/mindroom/embeddings.py	ensure_sentence_transformers_dependencies	function	78	80
0110	src/mindroom/embeddings.py	create_sentence_transformers_embedder	function	83	95
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder	class	99	186
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder.__post_init__	method	104	108
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder._should_send_dimensions	method	110	111
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder._request_params	method	113	125
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder.response	method	130	132
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder.async_get_embedding	async_method	134	141
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder.async_get_embedding_and_usage	async_method	143	152
0110	src/mindroom/embeddings.py	MindRoomOpenAIEmbedder.async_get_embeddings_batch_and_usage	async_method	154	186
0111	src/mindroom/entity_resolution.py	configured_bot_usernames_for_room	function	18	39
0111	src/mindroom/entity_resolution.py	matrix_domain	function	42	45
0111	src/mindroom/entity_resolution.py	entity_matrix_ids	function	48	58
0111	src/mindroom/entity_resolution.py	mindroom_user_id	function	61	65
0111	src/mindroom/entity_resolution.py	resolve_agent_thread_mode	function	68	97
0111	src/mindroom/entity_resolution.py	router_agents_for_room	function	100	118
0111	src/mindroom/entity_resolution.py	effective_entity_model_name	function	121	134
0112	src/mindroom/error_handling.py	AvatarGenerationError	class	10	11
0112	src/mindroom/error_handling.py	AvatarSyncError	class	14	15
0112	src/mindroom/error_handling.py	_extract_provider_from_error	function	18	26
0112	src/mindroom/error_handling.py	get_user_friendly_error_message	function	29	61
0113	src/mindroom/execution_preparation.py	_PartialReplyKind	class	84	88
0113	src/mindroom/execution_preparation.py	PreparedExecutionContext	class	92	129
0113	src/mindroom/execution_preparation.py	PreparedExecutionContext.final_prompt	method	106	108
0113	src/mindroom/execution_preparation.py	PreparedExecutionContext.context_messages	method	111	113
0113	src/mindroom/execution_preparation.py	PreparedExecutionContext.prepared_history	method	116	129
0113	src/mindroom/execution_preparation.py	ThreadHistoryRenderLimits	class	133	138
0113	src/mindroom/execution_preparation.py	_wrap_msg_body	function	141	144
0113	src/mindroom/execution_preparation.py	_truncate_message_body	function	147	153
0113	src/mindroom/execution_preparation.py	_collect_history_messages	function	156	177
0113	src/mindroom/execution_preparation.py	_build_plain_prompt_with_history	function	180	190
0113	src/mindroom/execution_preparation.py	_build_matrix_prompt_with_history	function	193	206
0113	src/mindroom/execution_preparation.py	build_prompt_with_thread_history	function	209	233
0113	src/mindroom/execution_preparation.py	build_matrix_prompt_with_thread_history	function	236	264
0113	src/mindroom/execution_preparation.py	_classify_partial_reply	function	267	290
0113	src/mindroom/execution_preparation.py	_clean_partial_reply_body	function	293	295
0113	src/mindroom/execution_preparation.py	_message_speaker_label	function	298	303
0113	src/mindroom/execution_preparation.py	_is_relayed_user_message	function	306	309
0113	src/mindroom/execution_preparation.py	_build_unseen_messages_header	function	312	320
0113	src/mindroom/execution_preparation.py	_context_message_from_visible_message	function	323	341
0113	src/mindroom/execution_preparation.py	_context_messages_from_visible_messages	function	344	362
0113	src/mindroom/execution_preparation.py	_messages_with_capped_context	function	365	395
0113	src/mindroom/execution_preparation.py	_messages_with_current_prompt	function	398	418
0113	src/mindroom/execution_preparation.py	render_prepared_messages_text	function	421	423
0113	src/mindroom/execution_preparation.py	render_prepared_team_messages_text	function	426	434
0113	src/mindroom/execution_preparation.py	_build_unseen_context_messages	function	437	474
0113	src/mindroom/execution_preparation.py	_build_thread_history_messages	function	477	517
0113	src/mindroom/execution_preparation.py	_fallback_static_token_budget	function	520	524
0113	src/mindroom/execution_preparation.py	_thread_history_before_current_event	function	527	539
0113	src/mindroom/execution_preparation.py	_sanitize_thread_history_for_replay	function	542	556
0113	src/mindroom/execution_preparation.py	_get_unseen_event_ids_for_metadata	function	559	571
0113	src/mindroom/execution_preparation.py	_get_unseen_messages_for_sender	function	574	619
0113	src/mindroom/execution_preparation.py	_scope_seen_event_ids	function	622	626
0113	src/mindroom/execution_preparation.py	_finalize_prepared_history	function	630	642
0113	src/mindroom/execution_preparation.py	_prepare_execution_context_common	async_function	645	748
0113	src/mindroom/execution_preparation.py	prepare_agent_execution_context	async_function	752	828
0113	src/mindroom/execution_preparation.py	prepare_agent_execution_context.<locals>._prepare_agent_scope_history	nested_async_function	779	799
0113	src/mindroom/execution_preparation.py	prepare_agent_execution_context.<locals>._estimate_agent_static_tokens	nested_function	801	807
0113	src/mindroom/execution_preparation.py	prepare_bound_team_execution_context	async_function	831	902
0113	src/mindroom/execution_preparation.py	prepare_bound_team_execution_context.<locals>._prepare_team_scope_history	nested_async_function	854	870
0113	src/mindroom/execution_preparation.py	prepare_bound_team_execution_context.<locals>._estimate_team_static_tokens	nested_function	872	878
0113	src/mindroom/execution_preparation.py	_scrub_bound_team_scope_context	function	905	915
0113	src/mindroom/execution_preparation.py	prepare_bound_team_run_context	async_function	918	967
0114	src/mindroom/file_watcher.py	_is_relevant_path	function	21	28
0114	src/mindroom/file_watcher.py	watch_file	async_function	31	63
0114	src/mindroom/file_watcher.py	_tree_snapshot	function	66	79
0114	src/mindroom/file_watcher.py	_tree_changed_paths	function	82	88
0115	src/mindroom/final_delivery.py	StreamTransportOutcome	class	18	33
0115	src/mindroom/final_delivery.py	StreamTransportOutcome.has_any_physical_stream_event	method	28	29
0115	src/mindroom/final_delivery.py	StreamTransportOutcome.has_rendered_visible_body	method	32	33
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome	class	37	84
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome.__post_init__	method	49	51
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome.final_visible_event_id	method	54	55
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome.mark_handled	method	58	59
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome.response_text	method	62	63
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome.option_map	method	66	69
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome.options_list	method	72	75
0115	src/mindroom/final_delivery.py	FinalDeliveryOutcome.cancelled_for_empty_prompt	method	78	84
0116	src/mindroom/frontend_assets.py	_resolve_frontend_dist_dir	function	21	30
0116	src/mindroom/frontend_assets.py	ensure_frontend_dist_dir	function	33	39
0116	src/mindroom/frontend_assets.py	_build_repo_frontend_dist	function	42	65
0117	src/mindroom/handled_turns.py	_SerializedHistoryScope	class	24	28
0117	src/mindroom/handled_turns.py	_SerializedConversationTarget	class	31	39
0117	src/mindroom/handled_turns.py	_SerializedHandledTurnRecord	class	42	56
0117	src/mindroom/handled_turns.py	HandledTurnState	class	63	228
0117	src/mindroom/handled_turns.py	HandledTurnState.create	method	77	105
0117	src/mindroom/handled_turns.py	HandledTurnState.from_source_event_id	method	108	132
0117	src/mindroom/handled_turns.py	HandledTurnState.anchor_event_id	method	135	137
0117	src/mindroom/handled_turns.py	HandledTurnState.is_coalesced	method	140	142
0117	src/mindroom/handled_turns.py	HandledTurnState.with_response_event_id	method	144	156
0117	src/mindroom/handled_turns.py	HandledTurnState.with_visible_echo_event_id	method	158	170
0117	src/mindroom/handled_turns.py	HandledTurnState.with_source_event_prompts	method	172	187
0117	src/mindroom/handled_turns.py	HandledTurnState.with_request_context	method	189	206
0117	src/mindroom/handled_turns.py	HandledTurnState.with_response_context	method	208	228
0117	src/mindroom/handled_turns.py	HandledTurnRecord	class	232	251
0117	src/mindroom/handled_turns.py	HandledTurnRecord.is_coalesced	method	249	251
0117	src/mindroom/handled_turns.py	HandledTurnLedger	class	255	690
0117	src/mindroom/handled_turns.py	HandledTurnLedger.__post_init__	method	265	271
0117	src/mindroom/handled_turns.py	HandledTurnLedger.record_handled_turn	method	273	294
0117	src/mindroom/handled_turns.py	HandledTurnLedger.record_handled_turn_record	method	296	318
0117	src/mindroom/handled_turns.py	HandledTurnLedger.record_visible_echo	method	320	345
0117	src/mindroom/handled_turns.py	HandledTurnLedger.has_responded	method	347	352
0117	src/mindroom/handled_turns.py	HandledTurnLedger.get_response_event_id	method	354	358
0117	src/mindroom/handled_turns.py	HandledTurnLedger.get_visible_echo_event_id	method	360	364
